country_code,SpatialDimType,year,value,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3
WPR,REGION,2019,1.1628,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE068
BDI,COUNTRY,2019,5.44362,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
AFR,REGION,2019,0.08153,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE113
SEAR,REGION,2019,0.31061,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE068
MNG,COUNTRY,2019,3.44613,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
BGR,COUNTRY,2019,5.08086,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
35,UNREGION,2019,0.23554,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE068
UNSDG_EUROPENORTHERNAMR,UNSDGREGION,2019,0.62128,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE113
34,UNREGION,2019,12.92398,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE118
MWI,COUNTRY,2019,4.11815,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
WPR,REGION,2019,0.01461,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE20-24,ENVCAUSE,ENVCAUSE_ENVCAUSE039
145,UNREGION,2019,1.21819,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE113
MDA,COUNTRY,2019,14.30052,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
DOM,COUNTRY,2019,27.76935,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
WB_HI,WORLDBANKINCOMEGROUP,2019,0.30733,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE114
WB_LIMI,WORLDBANKINCOMEGROUP,2019,1.82813,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE118
WB_LIMI,WORLDBANKINCOMEGROUP,2019,0.27133,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE039
202,UNREGION,2019,0.90326,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE039
PHL,COUNTRY,2019,3.01789,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
ETH,COUNTRY,2019,7.0159,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
VNM,COUNTRY,2019,22.41358,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
BLR,COUNTRY,2019,4.16463,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
145,UNREGION,2019,3.17377,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE113
21,UNREGION,2019,0.18945,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE114
202,UNREGION,2019,0.05757,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE114
UNSDG_SUBSAHARANAFRICA,UNSDGREGION,2019,0.8618,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE114
34,UNREGION,2019,0.0688,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE068
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.00032,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE118
35,UNREGION,2019,0.24037,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE114
TUN,COUNTRY,2019,1.87778,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
202,UNREGION,2019,0.45478,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE114
GLOBAL,GLOBAL,2019,0.29772,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE068
419,UNREGION,2019,0.02352,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE5-9,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.12793,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE114
UNSDG_EASTERNASIASOUTHEASTERNASIA,UNSDGREGION,2019,0.0402,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE039
GLOBAL,GLOBAL,2019,0.03323,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE118
UNSDG_EASTERNASIASOUTHEASTERNASIA,UNSDGREGION,2019,0.14964,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE118
GHA,COUNTRY,2019,3.53808,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
MWI,COUNTRY,2019,3.7256,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
SEAR,REGION,2019,0.09787,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE114
WPR,REGION,2019,0.10814,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE039
202,UNREGION,2019,0.39476,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE039
GLOBAL,GLOBAL,2019,0.09251,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE10-14,ENVCAUSE,ENVCAUSE_ENVCAUSE039
AFR,REGION,2019,0.18325,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE039
9,UNREGION,2019,0.24243,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE114
419,UNREGION,2019,0.41509,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE118
UNSDG_LAC,UNSDGREGION,2019,0.38808,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE118
LUX,COUNTRY,2019,1.55102,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
WB_HI,WORLDBANKINCOMEGROUP,2019,0.01469,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE118
WPR,REGION,2019,0.02228,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE039
WB_HI,WORLDBANKINCOMEGROUP,2019,0.013,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE039
SEAR,REGION,2019,0.04461,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE039
EUR,REGION,2019,0.03197,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE039
34,UNREGION,2019,2.23751,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE118
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,2.28444,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE114
GLOBAL,GLOBAL,2019,0.58793,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE068
WB_HI,WORLDBANKINCOMEGROUP,2019,0.00608,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE118
JOR,COUNTRY,2019,11.90376,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.00279,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE039
WB_HI,WORLDBANKINCOMEGROUP,2019,0.15934,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE114
VEN,COUNTRY,2019,1.01572,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
145,UNREGION,2019,0.14482,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE114
143,UNREGION,2019,2.29816,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE114
SWE,COUNTRY,2019,1.308,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
UNSDG_SUBSAHARANAFRICA,UNSDGREGION,2019,0.40346,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE114
ZMB,COUNTRY,2019,0.10243,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
9,UNREGION,2019,0.13915,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE114
202,UNREGION,2019,0.02459,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE068
KGZ,COUNTRY,2019,2.30064,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
QAT,COUNTRY,2019,15.12658,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
GAB,COUNTRY,2019,21.69423,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
UNSDG_EUROPENORTHERNAMR,UNSDGREGION,2019,0.02399,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE0-4,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,4e-05,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE068
UNSDG_WESTERNASIANORTHERNAFR,UNSDGREGION,2019,0.0494,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE20-24,ENVCAUSE,ENVCAUSE_ENVCAUSE039
15,UNREGION,2019,0.32732,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE114
WPR,REGION,2019,1.45939,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_EASTERNASIASOUTHEASTERNASIA,UNSDGREGION,2019,0.64488,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE118
NGA,COUNTRY,2019,39.58423,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
EMR,REGION,2019,0.16377,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE068
ZAF,COUNTRY,2019,2.12959,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
SOM,COUNTRY,2019,12.9451,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
21,UNREGION,2019,1.30568,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE039
SVK,COUNTRY,2019,1.46121,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
CRI,COUNTRY,2019,3.72049,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
CAN,COUNTRY,2019,1.03212,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
BGR,COUNTRY,2019,2.68417,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
BGD,COUNTRY,2019,5.46347,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
PRT,COUNTRY,2019,7.51406,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
JPN,COUNTRY,2019,4.28689,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
UNSDG_WESTERNASIANORTHERNAFR,UNSDGREGION,2019,0.23836,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE039
CZE,COUNTRY,2019,2.28958,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
FJI,COUNTRY,2019,19.49129,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
21,UNREGION,2019,19.06688,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_WESTERNASIANORTHERNAFR,UNSDGREGION,2019,0.08405,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE068
GRC,COUNTRY,2019,11.96573,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
GLOBAL,GLOBAL,2019,3.51955,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE113
MDV,COUNTRY,2019,9.65857,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
419,UNREGION,2019,0.18792,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE118
34,UNREGION,2019,4.30641,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE118
UNSDG_LAC,UNSDGREGION,2019,0.56881,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE114
GIN,COUNTRY,2019,7.49115,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
MDV,COUNTRY,2019,0.40663,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
UNSDG_EUROPENORTHERNAMR,UNSDGREGION,2019,1.37104,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE068
SOM,COUNTRY,2019,4.83563,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
UNSDG_SUBSAHARANAFRICA,UNSDGREGION,2019,0.02797,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE068
21,UNREGION,2019,1.43699,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE113
150,UNREGION,2019,0.00425,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE114
AMR,REGION,2019,0.24661,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE114
LSO,COUNTRY,2019,65.77791,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
143,UNREGION,2019,0.1852,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE118
AMR,REGION,2019,0.09151,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE114
UNSDG_SUBSAHARANAFRICA,UNSDGREGION,2019,0.31887,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.01361,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE039
BEL,COUNTRY,2019,1.7702,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
PER,COUNTRY,2019,1.28071,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
MRT,COUNTRY,2019,13.83301,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
UNSDG_SUBSAHARANAFRICA,UNSDGREGION,2019,0.8606,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE039
30,UNREGION,2019,0.00625,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE20-24,ENVCAUSE,ENVCAUSE_ENVCAUSE039
IND,COUNTRY,2019,16.26889,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
150,UNREGION,2019,0.24711,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE039
PHL,COUNTRY,2019,0.96173,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
MLI,COUNTRY,2019,30.13048,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
UNSDG_LAC,UNSDGREGION,2019,0.23405,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE113
NLD,COUNTRY,2019,33.26907,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
UNSDG_WESTERNASIANORTHERNAFR,UNSDGREGION,2019,0.0065,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE118
TCD,COUNTRY,2019,8.61444,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
MDV,COUNTRY,2019,1.70716,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
MMR,COUNTRY,2019,14.69189,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
BTN,COUNTRY,2019,44.50803,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
LBY,COUNTRY,2019,4.82059,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
WPR,REGION,2019,0.20533,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE113
WB_HI,WORLDBANKINCOMEGROUP,2019,0.00444,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE068
9,UNREGION,2019,1.8177,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE039
SEAR,REGION,2019,0.14368,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE068
35,UNREGION,2019,0.95454,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE039
145,UNREGION,2019,0.42839,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE068
SRB,COUNTRY,2019,5.01281,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
UNSDG_EUROPENORTHERNAMR,UNSDGREGION,2019,0.22333,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE118
BIH,COUNTRY,2019,3.02257,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
145,UNREGION,2019,0.10995,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE039
AMR,REGION,2019,0.37779,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE114
KWT,COUNTRY,2019,32.92162,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
RWA,COUNTRY,2019,6.62731,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
ARE,COUNTRY,2019,2.33675,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
BFA,COUNTRY,2019,1.26177,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
COL,COUNTRY,2019,3.13585,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
30,UNREGION,2019,0.21296,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE118
35,UNREGION,2019,0.61916,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE039
EST,COUNTRY,2019,34.73996,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
SYR,COUNTRY,2019,49.07137,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
UNSDG_EUROPENORTHERNAMR,UNSDGREGION,2019,0.00921,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE039
30,UNREGION,2019,3.8944,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE113
SEAR,REGION,2019,0.16786,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE068
419,UNREGION,2019,0.02354,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE5-9,ENVCAUSE,ENVCAUSE_ENVCAUSE039
BHS,COUNTRY,2019,1.92222,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
VCT,COUNTRY,2019,19.64756,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
MMR,COUNTRY,2019,19.5735,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
UNSDG_CENTRALASIASOUTHERNASIA,UNSDGREGION,2019,0.8112,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE039
CHL,COUNTRY,2019,7.04558,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.17348,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE068
FRA,COUNTRY,2019,2.50352,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
SEAR,REGION,2019,11.95183,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE114
WSM,COUNTRY,2019,1.52976,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
PRT,COUNTRY,2019,0.50192,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
KGZ,COUNTRY,2019,10.16161,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
202,UNREGION,2019,0.02046,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE068
MAR,COUNTRY,2019,0.19792,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
NAM,COUNTRY,2019,7.14734,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
WB_LIMI,WORLDBANKINCOMEGROUP,2019,0.08632,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE039
EUR,REGION,2019,0.01768,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE10-14,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.00389,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE039
MNE,COUNTRY,2019,57.60287,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
GLOBAL,GLOBAL,2019,0.11365,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE118
EUR,REGION,2019,2.49423,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_WESTERNASIANORTHERNAFR,UNSDGREGION,2019,0.10798,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE039
MUS,COUNTRY,2019,7.29598,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
PRT,COUNTRY,2019,4.56843,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
POL,COUNTRY,2019,3.80561,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
UNSDG_EASTERNASIASOUTHEASTERNASIA,UNSDGREGION,2019,1.55258,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE068
UKR,COUNTRY,2019,106.196,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
419,UNREGION,2019,0.11436,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE113
